2025-06-27 10:03:56.314 | SUCCESS  | adapters.download_file:download_index:36 - Download succesful from https://www.ema.europa.eu/en/documents/report/medicines-output-medicines-report_en.xlsx
2025-06-27 10:34:56.071 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Xermelo. Retrying...(4/5)
2025-06-27 10:35:00.144 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Xermelo. Retrying...(5/5)
2025-06-27 10:35:00.823 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Sialanar. Retrying...(4/5)
2025-06-27 10:35:01.908 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Orphacol. Retrying...(2/5)
2025-06-27 10:35:03.779 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Moventig. Retrying...(2/5)
2025-06-27 10:35:05.951 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Orphacol. Retrying...(3/5)
2025-06-27 10:35:08.154 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Xermelo
2025-06-27 10:35:08.184 | INFO     | adapters.download_file:download_pdf:137 - Xermelo recorded in failed_urls_authorised.csv
2025-06-27 10:35:08.184 | INFO     | adapters.download_file:download_pdf:92 - Downloading 423/1477 : Avonex
2025-06-27 10:35:08.226 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Avonex. Retrying...(1/5)
2025-06-27 10:35:08.444 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Akynzeo. Retrying...(3/5)
2025-06-27 10:35:08.841 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Moventig. Retrying...(3/5)
2025-06-27 10:35:10.490 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Akynzeo. Retrying...(4/5)
2025-06-27 10:35:10.883 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Moventig. Retrying...(4/5)
2025-06-27 10:35:11.874 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Sialanar. Retrying...(5/5)
2025-06-27 10:35:12.269 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Avonex. Retrying...(2/5)
2025-06-27 10:35:16.320 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Avonex. Retrying...(3/5)
2025-06-27 10:35:16.536 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Akynzeo. Retrying...(5/5)
2025-06-27 10:35:20.996 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Orphacol. Retrying...(4/5)
2025-06-27 10:35:21.883 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Sialanar
2025-06-27 10:35:21.902 | INFO     | adapters.download_file:download_pdf:137 - Sialanar recorded in failed_urls_authorised.csv
2025-06-27 10:35:21.903 | INFO     | adapters.download_file:download_pdf:92 - Downloading 424/1477 : Trepulmix
2025-06-27 10:35:22.113 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Trepulmix
2025-06-27 10:35:22.114 | INFO     | adapters.download_file:download_pdf:92 - Downloading 425/1477 : Kaftrio
2025-06-27 10:35:22.155 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Kaftrio. Retrying...(1/5)
2025-06-27 10:35:23.956 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Moventig. Retrying...(5/5)
2025-06-27 10:35:24.201 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Kaftrio. Retrying...(2/5)
2025-06-27 10:35:24.552 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Akynzeo
2025-06-27 10:35:24.571 | INFO     | adapters.download_file:download_pdf:137 - Akynzeo recorded in failed_urls_authorised.csv
2025-06-27 10:35:24.572 | INFO     | adapters.download_file:download_pdf:92 - Downloading 426/1477 : Ebglyss
2025-06-27 10:35:24.608 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Ebglyss. Retrying...(1/5)
2025-06-27 10:35:24.967 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Moventig
2025-06-27 10:35:24.985 | INFO     | adapters.download_file:download_pdf:137 - Moventig recorded in failed_urls_authorised.csv
2025-06-27 10:35:24.986 | INFO     | adapters.download_file:download_pdf:92 - Downloading 427/1477 : Darzalex
2025-06-27 10:35:25.042 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Orphacol. Retrying...(5/5)
2025-06-27 10:35:25.337 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Darzalex
2025-06-27 10:35:25.338 | INFO     | adapters.download_file:download_pdf:92 - Downloading 428/1477 : Relvar-ellipta
2025-06-27 10:35:25.508 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Relvar-ellipta
2025-06-27 10:35:25.509 | INFO     | adapters.download_file:download_pdf:92 - Downloading 429/1477 : Kaletra
2025-06-27 10:35:25.552 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Kaletra. Retrying...(1/5)
2025-06-27 10:35:26.652 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Ebglyss. Retrying...(2/5)
2025-06-27 10:35:27.246 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Kaftrio. Retrying...(3/5)
2025-06-27 10:35:28.374 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Avonex. Retrying...(4/5)
2025-06-27 10:35:30.424 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Avonex. Retrying...(5/5)
2025-06-27 10:35:31.435 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Avonex
2025-06-27 10:35:31.455 | INFO     | adapters.download_file:download_pdf:137 - Avonex recorded in failed_urls_authorised.csv
2025-06-27 10:35:31.456 | INFO     | adapters.download_file:download_pdf:92 - Downloading 430/1477 : Esbriet
2025-06-27 10:35:31.495 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Esbriet. Retrying...(1/5)
2025-06-27 10:35:33.407 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Kaftrio
2025-06-27 10:35:33.408 | INFO     | adapters.download_file:download_pdf:92 - Downloading 431/1477 : Ronapreve
2025-06-27 10:35:33.460 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Ronapreve. Retrying...(1/5)
2025-06-27 10:35:35.696 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Ronapreve
2025-06-27 10:35:35.697 | INFO     | adapters.download_file:download_pdf:92 - Downloading 432/1477 : Hulio
2025-06-27 10:35:35.742 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Hulio. Retrying...(1/5)
2025-06-27 10:35:38.050 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Orphacol
2025-06-27 10:35:38.073 | INFO     | adapters.download_file:download_pdf:137 - Orphacol recorded in failed_urls_authorised.csv
2025-06-27 10:35:38.074 | INFO     | adapters.download_file:download_pdf:92 - Downloading 433/1477 : Competact
2025-06-27 10:35:38.110 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Competact. Retrying...(1/5)
2025-06-27 10:35:39.802 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Kaletra
2025-06-27 10:35:39.803 | INFO     | adapters.download_file:download_pdf:92 - Downloading 434/1477 : Vyloy
2025-06-27 10:35:39.848 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Vyloy. Retrying...(1/5)
2025-06-27 10:35:41.704 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Ebglyss. Retrying...(3/5)
2025-06-27 10:35:42.554 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Esbriet. Retrying...(2/5)
2025-06-27 10:35:43.166 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Competact. Retrying...(2/5)
2025-06-27 10:35:46.795 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Hulio. Retrying...(2/5)
2025-06-27 10:35:47.210 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Competact. Retrying...(3/5)
2025-06-27 10:35:49.598 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Esbriet. Retrying...(3/5)
2025-06-27 10:35:49.836 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Hulio. Retrying...(3/5)
2025-06-27 10:35:53.783 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Ebglyss. Retrying...(4/5)
2025-06-27 10:35:53.898 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Vyloy. Retrying...(2/5)
2025-06-27 10:35:53.909 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Esbriet
2025-06-27 10:35:53.911 | INFO     | adapters.download_file:download_pdf:92 - Downloading 435/1477 : Besremi
2025-06-27 10:35:54.136 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Besremi
2025-06-27 10:35:54.136 | INFO     | adapters.download_file:download_pdf:92 - Downloading 436/1477 : Talmanco
2025-06-27 10:35:54.175 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Talmanco. Retrying...(1/5)
2025-06-27 10:35:56.262 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Competact. Retrying...(4/5)
2025-06-27 10:35:57.820 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Ebglyss. Retrying...(5/5)
2025-06-27 10:35:59.838 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Ebglyss
2025-06-27 10:35:59.858 | INFO     | adapters.download_file:download_pdf:137 - Ebglyss recorded in failed_urls_authorised.csv
2025-06-27 10:35:59.858 | INFO     | adapters.download_file:download_pdf:92 - Downloading 437/1477 : Quinsair
2025-06-27 10:35:59.903 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Quinsair. Retrying...(1/5)
2025-06-27 10:35:59.946 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Vyloy. Retrying...(3/5)
2025-06-27 10:36:01.225 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Talmanco. Retrying...(2/5)
2025-06-27 10:36:03.884 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Hulio. Retrying...(4/5)
2025-06-27 10:36:11.327 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Competact. Retrying...(5/5)
2025-06-27 10:36:11.491 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Quinsair
2025-06-27 10:36:11.493 | INFO     | adapters.download_file:download_pdf:92 - Downloading 438/1477 : Rasagiline-ratiopharm
2025-06-27 10:36:11.530 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Rasagiline-ratiopharm. Retrying...(1/5)
2025-06-27 10:36:13.267 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Talmanco. Retrying...(3/5)
2025-06-27 10:36:13.935 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Hulio. Retrying...(5/5)
2025-06-27 10:36:14.999 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Vyloy. Retrying...(4/5)
2025-06-27 10:36:21.938 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Hulio
2025-06-27 10:36:21.963 | INFO     | adapters.download_file:download_pdf:137 - Hulio recorded in failed_urls_authorised.csv
2025-06-27 10:36:21.963 | INFO     | adapters.download_file:download_pdf:92 - Downloading 439/1477 : Loqtorzi
2025-06-27 10:36:22.331 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Talmanco. Retrying...(4/5)
2025-06-27 10:36:24.313 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Loqtorzi
2025-06-27 10:36:24.314 | INFO     | adapters.download_file:download_pdf:92 - Downloading 440/1477 : Kentera
2025-06-27 10:36:24.335 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Competact
2025-06-27 10:36:24.358 | INFO     | adapters.download_file:download_pdf:137 - Competact recorded in failed_urls_authorised.csv
2025-06-27 10:36:24.359 | INFO     | adapters.download_file:download_pdf:92 - Downloading 441/1477 : Azilect
2025-06-27 10:36:24.361 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Kentera. Retrying...(1/5)
2025-06-27 10:36:25.371 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Talmanco. Retrying...(5/5)
2025-06-27 10:36:26.571 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Rasagiline-ratiopharm. Retrying...(2/5)
2025-06-27 10:36:26.934 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Azilect
2025-06-27 10:36:26.935 | INFO     | adapters.download_file:download_pdf:92 - Downloading 442/1477 : Pregabalin-viatris-pharma
2025-06-27 10:36:26.977 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Pregabalin-viatris-pharma. Retrying...(1/5)
2025-06-27 10:36:27.066 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Vyloy. Retrying...(5/5)
2025-06-27 10:36:28.610 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Rasagiline-ratiopharm. Retrying...(3/5)
2025-06-27 10:36:30.409 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Kentera. Retrying...(2/5)
2025-06-27 10:36:31.379 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Talmanco
2025-06-27 10:36:31.403 | INFO     | adapters.download_file:download_pdf:137 - Talmanco recorded in failed_urls_authorised.csv
2025-06-27 10:36:31.404 | INFO     | adapters.download_file:download_pdf:92 - Downloading 443/1477 : Refixia
2025-06-27 10:36:31.446 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Refixia. Retrying...(1/5)
2025-06-27 10:36:34.495 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Refixia. Retrying...(2/5)
2025-06-27 10:36:36.019 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Pregabalin-viatris-pharma. Retrying...(2/5)
2025-06-27 10:36:36.071 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Vyloy
2025-06-27 10:36:36.092 | INFO     | adapters.download_file:download_pdf:137 - Vyloy recorded in failed_urls_authorised.csv
2025-06-27 10:36:36.093 | INFO     | adapters.download_file:download_pdf:92 - Downloading 444/1477 : Sugammadex-adroiq
2025-06-27 10:36:36.136 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Sugammadex-adroiq. Retrying...(1/5)
2025-06-27 10:36:37.545 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Refixia. Retrying...(3/5)
2025-06-27 10:36:39.187 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Sugammadex-adroiq. Retrying...(2/5)
2025-06-27 10:36:39.449 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Kentera. Retrying...(3/5)
2025-06-27 10:36:39.655 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Rasagiline-ratiopharm. Retrying...(4/5)
2025-06-27 10:36:42.067 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Pregabalin-viatris-pharma. Retrying...(3/5)
2025-06-27 10:36:42.240 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Sugammadex-adroiq. Retrying...(3/5)
2025-06-27 10:36:43.495 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Kentera. Retrying...(4/5)
2025-06-27 10:36:44.118 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Pregabalin-viatris-pharma. Retrying...(4/5)
2025-06-27 10:36:49.770 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Kentera
2025-06-27 10:36:49.772 | INFO     | adapters.download_file:download_pdf:92 - Downloading 445/1477 : Qarziba
2025-06-27 10:36:49.876 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Qarziba
2025-06-27 10:36:49.877 | INFO     | adapters.download_file:download_pdf:92 - Downloading 446/1477 : Ontozry
2025-06-27 10:36:49.920 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Ontozry. Retrying...(1/5)
2025-06-27 10:36:51.448 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Sugammadex-adroiq
2025-06-27 10:36:51.449 | INFO     | adapters.download_file:download_pdf:92 - Downloading 447/1477 : Evrenzo
2025-06-27 10:36:51.684 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Evrenzo
2025-06-27 10:36:51.685 | INFO     | adapters.download_file:download_pdf:92 - Downloading 448/1477 : Lysodren
2025-06-27 10:36:51.725 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Lysodren. Retrying...(1/5)
2025-06-27 10:36:52.602 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Refixia. Retrying...(4/5)
2025-06-27 10:36:54.705 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Rasagiline-ratiopharm. Retrying...(5/5)
2025-06-27 10:36:56.773 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Lysodren. Retrying...(2/5)
2025-06-27 10:36:57.104 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Ontozry
2025-06-27 10:36:57.105 | INFO     | adapters.download_file:download_pdf:92 - Downloading 449/1477 : Taltz
2025-06-27 10:36:57.297 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Taltz
2025-06-27 10:36:57.298 | INFO     | adapters.download_file:download_pdf:92 - Downloading 450/1477 : Fluenz
2025-06-27 10:36:57.339 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Fluenz. Retrying...(1/5)
2025-06-27 10:36:58.170 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Pregabalin-viatris-pharma. Retrying...(5/5)
2025-06-27 10:36:59.390 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Fluenz. Retrying...(2/5)
2025-06-27 10:37:03.712 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Rasagiline-ratiopharm
2025-06-27 10:37:03.730 | INFO     | adapters.download_file:download_pdf:137 - Rasagiline-ratiopharm recorded in failed_urls_authorised.csv
2025-06-27 10:37:03.731 | INFO     | adapters.download_file:download_pdf:92 - Downloading 451/1477 : Elrexfio
2025-06-27 10:37:03.969 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Elrexfio
2025-06-27 10:37:03.970 | INFO     | adapters.download_file:download_pdf:92 - Downloading 452/1477 : Tivdak
2025-06-27 10:37:04.093 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Tivdak
2025-06-27 10:37:04.094 | INFO     | adapters.download_file:download_pdf:92 - Downloading 453/1477 : Ajovy
2025-06-27 10:37:04.343 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Ajovy
2025-06-27 10:37:04.344 | INFO     | adapters.download_file:download_pdf:92 - Downloading 454/1477 : Opsumit
2025-06-27 10:37:04.467 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Opsumit
2025-06-27 10:37:04.469 | INFO     | adapters.download_file:download_pdf:92 - Downloading 455/1477 : Somakit-toc
2025-06-27 10:37:04.527 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Somakit-toc. Retrying...(1/5)
2025-06-27 10:37:05.866 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Lysodren. Retrying...(3/5)
2025-06-27 10:37:07.177 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Pregabalin-viatris-pharma
2025-06-27 10:37:07.191 | INFO     | adapters.download_file:download_pdf:137 - Pregabalin-viatris-pharma recorded in failed_urls_authorised.csv
2025-06-27 10:37:07.192 | INFO     | adapters.download_file:download_pdf:92 - Downloading 456/1477 : Rivastigmine-sandoz
2025-06-27 10:37:07.231 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Rivastigmine-sandoz. Retrying...(1/5)
2025-06-27 10:37:07.673 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Refixia. Retrying...(5/5)
2025-06-27 10:37:07.915 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Lysodren. Retrying...(4/5)
2025-06-27 10:37:09.958 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Lysodren. Retrying...(5/5)
2025-06-27 10:37:11.523 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Fluenz
2025-06-27 10:37:11.524 | INFO     | adapters.download_file:download_pdf:92 - Downloading 457/1477 : Rivastigmine-hexal
2025-06-27 10:37:11.564 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Rivastigmine-hexal. Retrying...(1/5)
2025-06-27 10:37:12.279 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Rivastigmine-sandoz. Retrying...(2/5)
2025-06-27 10:37:16.594 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Somakit-toc. Retrying...(2/5)
2025-06-27 10:37:17.965 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Lysodren
2025-06-27 10:37:17.981 | INFO     | adapters.download_file:download_pdf:137 - Lysodren recorded in failed_urls_authorised.csv
2025-06-27 10:37:17.982 | INFO     | adapters.download_file:download_pdf:92 - Downloading 458/1477 : Rivastigmine-1-pharma
2025-06-27 10:37:18.324 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Rivastigmine-1-pharma
2025-06-27 10:37:18.325 | INFO     | adapters.download_file:download_pdf:92 - Downloading 459/1477 : Sitagliptin-metformin-hydrochloride-mylan
2025-06-27 10:37:18.367 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Sitagliptin-metformin-hydrochloride-mylan. Retrying...(1/5)
2025-06-27 10:37:19.622 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Rivastigmine-hexal. Retrying...(2/5)
2025-06-27 10:37:20.678 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Refixia
2025-06-27 10:37:20.699 | INFO     | adapters.download_file:download_pdf:137 - Refixia recorded in failed_urls_authorised.csv
2025-06-27 10:37:20.701 | INFO     | adapters.download_file:download_pdf:92 - Downloading 460/1477 : Rxulti
2025-06-27 10:37:20.740 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Rxulti. Retrying...(1/5)
2025-06-27 10:37:25.901 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Rxulti
2025-06-27 10:37:25.903 | INFO     | adapters.download_file:download_pdf:92 - Downloading 461/1477 : Reblozyl
2025-06-27 10:37:26.011 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Reblozyl
2025-06-27 10:37:26.013 | INFO     | adapters.download_file:download_pdf:92 - Downloading 462/1477 : Vildagliptin-metformin-hydrochloride-accord
2025-06-27 10:37:26.050 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Vildagliptin-metformin-hydrochloride-accord. Retrying...(1/5)
2025-06-27 10:37:26.318 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Rivastigmine-sandoz. Retrying...(3/5)
2025-06-27 10:37:27.670 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Somakit-toc. Retrying...(3/5)
2025-06-27 10:37:28.663 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Rivastigmine-hexal. Retrying...(3/5)
2025-06-27 10:37:29.418 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Sitagliptin-metformin-hydrochloride-mylan. Retrying...(2/5)
2025-06-27 10:37:30.470 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Sitagliptin-metformin-hydrochloride-mylan. Retrying...(3/5)
2025-06-27 10:37:30.718 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Somakit-toc. Retrying...(4/5)
2025-06-27 10:37:34.511 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Sitagliptin-metformin-hydrochloride-mylan. Retrying...(4/5)
2025-06-27 10:37:36.551 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Sitagliptin-metformin-hydrochloride-mylan. Retrying...(5/5)
2025-06-27 10:37:36.728 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Rivastigmine-hexal. Retrying...(4/5)
2025-06-27 10:37:36.935 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Somakit-toc
2025-06-27 10:37:36.936 | INFO     | adapters.download_file:download_pdf:92 - Downloading 463/1477 : Cejemly
2025-06-27 10:37:36.976 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Cejemly. Retrying...(1/5)
2025-06-27 10:37:38.556 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Sitagliptin-metformin-hydrochloride-mylan
2025-06-27 10:37:38.575 | INFO     | adapters.download_file:download_pdf:137 - Sitagliptin-metformin-hydrochloride-mylan recorded in failed_urls_authorised.csv
2025-06-27 10:37:38.575 | INFO     | adapters.download_file:download_pdf:92 - Downloading 464/1477 : Lutathera
2025-06-27 10:37:38.688 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Lutathera
2025-06-27 10:37:38.689 | INFO     | adapters.download_file:download_pdf:92 - Downloading 465/1477 : Mabthera
2025-06-27 10:37:38.846 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Mabthera
2025-06-27 10:37:38.846 | INFO     | adapters.download_file:download_pdf:92 - Downloading 466/1477 : Jinarc
2025-06-27 10:37:38.925 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Jinarc
2025-06-27 10:37:38.926 | INFO     | adapters.download_file:download_pdf:92 - Downloading 467/1477 : Seffalair-spiromax
2025-06-27 10:37:38.970 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Seffalair-spiromax. Retrying...(1/5)
2025-06-27 10:37:40.098 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Vildagliptin-metformin-hydrochloride-accord. Retrying...(2/5)
2025-06-27 10:37:40.368 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Rivastigmine-sandoz. Retrying...(4/5)
2025-06-27 10:37:40.778 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Rivastigmine-hexal. Retrying...(5/5)
2025-06-27 10:37:43.226 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Vildagliptin-metformin-hydrochloride-accord
2025-06-27 10:37:43.227 | INFO     | adapters.download_file:download_pdf:92 - Downloading 468/1477 : Ellaone
2025-06-27 10:37:43.272 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Ellaone. Retrying...(1/5)
2025-06-27 10:37:46.026 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Cejemly. Retrying...(2/5)
2025-06-27 10:37:47.423 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Rivastigmine-sandoz. Retrying...(5/5)
2025-06-27 10:37:47.789 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Rivastigmine-hexal
